host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6,prop.gp.7,prop.gp.8,prop.gp.9,prop.gp.10,prop.gp.11,prop.gp.12,prop.gp.13,prop.gp.14,prop.gp.15,prop.gp.16,prop.gp.17,prop.gp.18
AW34,1500_to_1599,1549.5,11,11,7,8,0.016185727272727272,0.004581,0.08188100000000001,0.109346,0.029868072727272727,0.009161333333333332,0.016185727272727272,0.004581,0.08188100000000001,0.109346,0.029868072727272727,0.009161333333333332,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0
AW35,1500_to_1599,1549.5,9,9,5,8,0.0035525555555555558,0.0045582,0.009137,0.013707,0.0070936666666666665,0.009113,0.0035525555555555558,0.0045582,0.009137,0.013707,0.0070936666666666665,0.009113,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0
AW4,1500_to_1599,1549.5,17,17,3,12,0.05265635294117647,0.011692466666666668,0.04129200000000001,0.087262,0.03200082352941177,0.02142630476190476,0.05265635294117647,0.011692466666666668,0.04129200000000001,0.087262,0.03200082352941177,0.02142630476190476,0.8823529411764706,0.058823529411764705,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AW7,1500_to_1599,1549.5,8,8,5,8,0.007609375,0.00114,0.051716000000000005,0.056274000000000005,0.015212321428571431,0.0022786666666666667,0.007609375,0.00114,0.051716000000000005,0.056274000000000005,0.015212321428571431,0.0022786666666666667,0.5,0.125,0.125,0.125,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0
AW8,1500_to_1599,1549.5,5,5,5,5,0.0063431999999999985,0,0.013641999999999998,0.022700999999999995,0.012684399999999998,NA,0.0063431999999999985,0,0.013641999999999998,0.022700999999999995,0.012684399999999998,NA,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
AW9,1500_to_1599,1549.5,7,7,5,7,0.003930285714285713,0.001511666666666667,0.013764999999999998,0.022942999999999998,0.007855142857142856,0.0030220000000000004,0.003930285714285713,0.001511666666666667,0.013764999999999998,0.022942999999999998,0.007855142857142856,0.0030220000000000004,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0
AX14,1500_to_1599,1549.5,4,4,4,4,0.010631500000000002,0,0.023626000000000005,0.037834000000000007,0.021261333333333337,NA,0.010631500000000002,0,0.023626000000000005,0.037834000000000007,0.021261333333333337,NA,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AX3,1500_to_1599,1549.5,9,9,4,8,0.015671777777777778,0.0084492,0.018893000000000004,0.04247100000000001,0.021450500000000004,0.011279200000000001,0.015671777777777778,0.0084492,0.018893000000000004,0.04247100000000001,0.021450500000000004,0.011279200000000001,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AX39,1500_to_1599,1549.5,12,12,5,6,0.010957250000000002,0.0023351666666666664,0.018938000000000003,0.042495000000000005,0.019216742424242424,0.004668866666666667,0.010957250000000002,0.0023351666666666664,0.018938000000000003,0.042495000000000005,0.019216742424242424,0.004668866666666667,0.5,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
AX4,1500_to_1599,1549.5,13,13,11,12,0.009411230769230769,0.00234,0.023488000000000002,0.042377,0.01772528205128205,0.00468,0.009411230769230769,0.00234,0.023488000000000002,0.042377,0.01772528205128205,0.00468,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0,0,0,0,0,0,0
AX41,1500_to_1599,1549.5,6,6,3,6,0.014197833333333331,0.005926,0.014300999999999998,0.03317199999999999,0.01703233333333333,0.011850333333333333,0.014197833333333331,0.005926,0.014300999999999998,0.03317199999999999,0.01703233333333333,0.011850333333333333,0.6666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AX42,1500_to_1599,1549.5,2,2,2,2,0.018947500000000003,0,0.037895000000000005,0.037895000000000005,0.037895000000000005,NA,0.018947500000000003,0,0.037895000000000005,0.037895000000000005,0.037895000000000005,NA,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AX43,1500_to_1599,1549.5,15,15,4,14,0.006584866666666666,0.005070833333333333,0.028529000000000002,0.037922000000000004,0.013075866666666667,0.00999521212121212,0.006584866666666666,0.005070833333333333,0.028529000000000002,0.037922000000000004,0.013075866666666667,0.00999521212121212,0.8,0.06666666666666667,0.06666666666666667,0.06666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AX82,1500_to_1599,1549.5,9,9,7,7,0.007331666666666667,0.006227,0.014327999999999999,0.028474,0.014656833333333332,0.012453333333333334,0.007331666666666667,0.006227,0.014327999999999999,0.028474,0.014656833333333332,0.012453333333333334,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0
AX84,1500_to_1599,1549.5,1,1,1,1,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AX85,1500_to_1599,1549.5,4,4,3,4,0.009410749999999999,0.011747,0.014134999999999998,0.028263999999999997,0.018819833333333334,0.023494,0.009410749999999999,0.011747,0.014134999999999998,0.028263999999999997,0.018819833333333334,0.023494,0.5,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AX89,1500_to_1599,1549.5,10,10,2,5,0.015022500000000003,0.004685,0.014374,0.042476,0.02005406666666667,0.0065628,0.015022500000000003,0.004685,0.014374,0.042476,0.02005406666666667,0.0065628,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AY43,1500_to_1599,1549.5,7,7,1,1,0.007767571428571429,0.007767571428571429,0.02292,0.036462999999999995,0.015533142857142856,0.015533142857142856,0.007767571428571429,0.007767571428571429,0.02292,0.036462999999999995,0.015533142857142856,0.015533142857142856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AY44,1500_to_1599,1549.5,14,14,4,12,0.0067090000000000006,0.0010027777777777778,0.008979999999999998,0.017929999999999998,0.005467604395604396,0.0019995555555555556,0.0067090000000000006,0.0010027777777777778,0.008979999999999998,0.017929999999999998,0.005467604395604396,0.0019995555555555556,0.6428571428571429,0.21428571428571427,0.07142857142857142,0.07142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AY5,1500_to_1599,1549.5,26,26,7,12,0.04941161538461539,0.050161,0.032015,0.07409,0.03225361230769231,0.03594769934640523,0.04941161538461539,0.050161,0.032015,0.07409,0.03225361230769231,0.03594769934640523,0.6923076923076923,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0,0,0,0,0,0,0,0,0,0,0
BA1,1500_to_1599,1549.5,8,8,1,1,0.0039726250000000005,0.0039726250000000005,0.009087,0.018171999999999997,0.007942749999999998,0.007942749999999998,0.0039726250000000005,0.0039726250000000005,0.009087,0.018171999999999997,0.007942749999999998,0.007942749999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BA16,1500_to_1599,1549.5,15,15,1,1,0.041831866666666676,0.041831866666666676,0.040421,0.112213,0.05774310476190476,0.05774310476190476,0.041831866666666676,0.041831866666666676,0.040421,0.112213,0.05774310476190476,0.05774310476190476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BA2,1500_to_1599,1549.5,10,10,1,1,0.0031780999999999997,0.0031780999999999997,0.013627,0.022688,0.006352822222222222,0.006352822222222222,0.0031780999999999997,0.0031780999999999997,0.013627,0.022688,0.006352822222222222,0.006352822222222222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BA3,1500_to_1599,1549.5,52,52,3,9,0.06486826923076924,0.031661447368421046,0.089563,0.23347100000000004,0.08802902111613878,0.018803722617354197,0.06486826923076924,0.031661447368421046,0.089563,0.23347100000000004,0.08802902111613878,0.018803722617354197,0.7307692307692307,0.17307692307692307,0.09615384615384616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BA4,1500_to_1599,1549.5,23,23,1,3,0.015560347826086953,0.015560347826086953,0.022737,0.063427,0.019512664031620552,0.019512664031620552,0.015560347826086953,0.015560347826086953,0.022737,0.063427,0.019512664031620552,0.019512664031620552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BA8,1500_to_1599,1549.5,33,33,1,8,0.01201327272727273,0.01201327272727273,0.031069,0.057619000000000004,0.021027583333333336,0.021027583333333336,0.01201327272727273,0.01201327272727273,0.031069,0.057619000000000004,0.021027583333333336,0.021027583333333336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB1,1500_to_1599,1549.5,11,11,7,7,0.011979181818181821,0.004488333333333334,0.036735,0.064284,0.017905309090909094,0.005986,0.011979181818181821,0.004488333333333334,0.036735,0.064284,0.017905309090909094,0.005986,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0
BB29,1500_to_1599,1549.5,14,14,2,6,0.011985928571428574,0.004912333333333332,0.031814,0.054775000000000004,0.017334010989010988,0.00968460606060606,0.011985928571428574,0.004912333333333332,0.031814,0.054775000000000004,0.017334010989010988,0.00968460606060606,0.8571428571428571,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB31,1500_to_1599,1549.5,11,11,2,9,0.00902590909090909,0.006037111111111112,0.009117,0.018239000000000002,0.01216490909090909,0.012068833333333334,0.00902590909090909,0.006037111111111112,0.009117,0.018239000000000002,0.01216490909090909,0.012068833333333334,0.8181818181818182,0.18181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB41,1500_to_1599,1549.5,6,6,4,4,0.0105765,0.002242,0.018238,0.031716,0.016322866666666668,0.004484,0.0105765,0.002242,0.018238,0.031716,0.016322866666666668,0.004484,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
